lat,lng,nbhname,Type
39.0530585,-94.5814866,Southmoreland,Property Damage (Crime)
39.0835845,-94.5329729,East Community Team South,Property Damage (Crime)
39.0522616,-94.4683579,Ashland Ridge,Property Damage (Crime)
39.0931529,-94.5565207,18th And Vine And Downtown East,Property Damage (Crime)
39.0788159,-94.5489135,Washington Wheatley,Property Damage (Crime)
39.108431,-94.5538397,Pendleton Heights,Property Damage (Crime)
39.0850116,-94.5212942,East Community Team North,Property Damage (Crime)
39.08204170000001,-94.5363662,East Community Team South,Property Damage (Crime)
39.1865032,-94.5345406,Sherwood Estates,Property Damage (Crime)
39.294237700000004,-94.491613,Shoal Creek,Property Damage (Crime)
39.1831861,-94.5974927,Briarcliff West,Property Damage (Crime)
39.0662172,-94.5555723,Key Coalition,Property Damage (Crime)
38.9462443,-94.4935172,Robandee South,Property Damage (Crime)
39.02831010000001,-94.5576675,Blue Hills,Property Damage (Crime)
39.0622553,-94.54674890000001,Oak Park Northwest,Property Damage (Crime)
38.91642119999999,-94.4921086,Ruskin Hills,Property Damage (Crime)
38.921740899999996,-94.4998764,Ruskin Heights,Property Damage (Crime)
39.0790756,-94.5570324,Wendell Phillips,Property Damage (Crime)
39.0942538,-94.57797959999999,Hospital Hill,Property Damage (Crime)
39.0395207,-94.56353059999999,Blue Hills,Property Damage (Crime)
38.93671399999999,-94.597717,Country Lane Estates,Property Damage (Crime)
39.18849210000001,-94.5255023,Foxwoods-Carriage Hills,Property Damage (Crime)
39.0721255,-94.5521681,Santa Fe,Property Damage (Crime)
38.9261208,-94.5476755,St Catherines Gardens,Property Damage (Crime)
38.95265620000001,-94.4663578,White Oak,Property Damage (Crime)
39.245649,-94.660781,Platte Ridge,Property Damage (Crime)
39.04793710000001,-94.59965009999999,West Plaza,Property Damage (Crime)
38.9975196,-94.5489949,Noble And Gregory Ridge,Property Damage (Crime)
39.1923175,-94.5933536,Lakeview Terrace,Property Damage (Crime)
39.0738146,-94.56191009999999,Mount Hope,Property Damage (Crime)
39.0462261,-94.6014584,West Plaza,Property Damage (Crime)
39.2076356,-94.5283005,Ravenwood-Somerset,Property Damage (Crime)
39.1085768,-94.51452979999999,South Indian Mound,Property Damage (Crime)
39.0994303,-94.5421574,Lykins,Property Damage (Crime)
39.16003370000001,-94.520106,Chouteau Estates,Property Damage (Crime)
39.0289841,-94.5851148,Countryside,Property Damage (Crime)
39.25185949999999,-94.6712868,Prairie Point-Wildberry,Property Damage (Crime)
38.9862809,-94.5679032,East Meyer 6,Property Damage (Crime)
39.1602256,-94.5748212,River View,Property Damage (Crime)
39.0393168,-94.58708179999999,South Plaza,Property Damage (Crime)
39.087185,-94.56939190000001,Beacon Hills,Property Damage (Crime)
39.10602739999999,-94.5326708,South Indian Mound,Property Damage (Crime)
39.0606049,-94.54645409999999,Oak Park Northwest,Property Damage (Crime)
39.1976548,-94.5888037,Tanglewood And Regency North,Property Damage (Crime)
39.02878,-94.5716514,Eastern 49-63,Property Damage (Crime)
38.9686715,-94.5008903,Park Farms,Property Damage (Crime)
39.10452100000001,-94.5027852,Sheffield,Property Damage (Crime)
39.07691970000001,-94.5465777,Washington Wheatley,Property Damage (Crime)
39.1047898,-94.5192579,Lykins,Property Damage (Crime)
38.9457841,-94.5950259,Willow Creek,Property Damage (Crime)
39.079709,-94.5269227,East Community Team South,Property Damage (Crime)
39.0574859,-94.6029468,Volker,Property Damage (Crime)
39.101299,-94.5472727,Independence Plaza,Property Damage (Crime)
38.92519009999999,-94.4927525,Ruskin Hills,Property Damage (Crime)
39.0268999,-94.5656523,Blue Hills,Property Damage (Crime)
39.1697326,-94.5277776,Winnwood,Property Damage (Crime)
39.2456469,-94.5971577,Barry Harbour,Property Damage (Crime)
39.1921182,-94.56097170000001,Davidson,Property Damage (Crime)
39.0944026,-94.53049140000002,East Community Team North,Property Damage (Crime)
39.0351407,-94.56705540000002,Blue Hills,Property Damage (Crime)
38.999393100000006,-94.60370290000002,Ward Parkway,Property Damage (Crime)
39.0439656,-94.5298635,Vineyard,Property Damage (Crime)
39.0744927,-94.5318049,East Community Team South,Property Damage (Crime)
39.1031701,-94.5709864,Paseo West,Property Damage (Crime)
39.0485145,-94.5647195,Ivanhoe Southwest,Property Damage (Crime)
38.92509,-94.4995947,Ruskin Heights,Property Damage (Crime)
39.09339110000001,-94.5463383,18th And Vine And Downtown East,Property Damage (Crime)
39.1861717,-94.5053106,Maple Park,Property Damage (Crime)
39.19997160000001,-94.6341,Parkdale And Walden,Property Damage (Crime)
39.0432084,-94.58954609999999,Country Club Plaza,Property Damage (Crime)
39.0831105,-94.5152851,South Blue Valley,Property Damage (Crime)
39.0724448,-94.5764925,Longfellow,Property Damage (Crime)
39.1171469,-94.5356877,Scarritt Point,Property Damage (Crime)
39.0512078,-94.5353504,Vineyard Northwest,Property Damage (Crime)
39.2831588,-94.5664838,New Mark,Property Damage (Crime)
38.992042,-94.5910816,Tower Homes,Property Damage (Crime)
39.0550395,-94.5973523,Volker,Property Damage (Crime)
38.94171770000001,-94.5886192,Willow Creek,Property Damage (Crime)
39.0889313,-94.5472521,Washington Wheatley,Property Damage (Crime)
39.05185609999999,-94.586383,Southmoreland,Property Damage (Crime)
39.2431244,-94.4789823,Shoal Creek,Property Damage (Crime)
39.2390208,-94.6299025,Platte Brook North,Property Damage (Crime)
39.1014254,-94.5930909,Quality Hill,Property Damage (Crime)
39.04854279999999,-94.562427,Ivanhoe Southwest,Property Damage (Crime)
39.0600973,-94.5874127,Hanover Place,Property Damage (Crime)
39.09978220000001,-94.5785327,CBD Downtown,Property Damage (Crime)
39.1748503,-94.5065988,Winnetonka,Property Damage (Crime)
39.1016982,-94.56344059999999,Parkview,Property Damage (Crime)
39.0244039,-94.5463058,North Town Fork Creek,Property Damage (Crime)
39.17444649999999,-94.5649871,Crestview,Property Damage (Crime)
39.0768615,-94.4789464,Western Blue Township,Property Damage (Crime)
39.285855,-94.6717996,KCI & 2nd Creek,Property Damage (Crime)
39.2522717,-94.6458183,Coves North,Property Damage (Crime)
38.9136013,-94.5159749,Crossgates,Property Damage (Crime)
39.0049617,-94.56563179999999,Neighbors United For Action,Property Damage (Crime)
39.0862579,-94.5393653,East Community Team North,Property Damage (Crime)
39.11228610000001,-94.5140365,South Indian Mound,Property Damage (Crime)
38.9507786,-94.4527391,Highview Estates,Property Damage (Crime)
39.10365650000001,-94.5482395,Independence Plaza,Property Damage (Crime)
39.094939000000004,-94.5586885,18th And Vine And Downtown East,Property Damage (Crime)
39.1109817,-94.53313399999999,Scarritt Point,Property Damage (Crime)
39.2016847,-94.6387412,Parkdale And Walden,Property Damage (Crime)
39.111342,-94.542281,Scarritt Point,Property Damage (Crime)
39.1615683,-94.5447059,Cooley Highlands S,Property Damage (Crime)
39.184322,-94.5120429,Maple Park West,Property Damage (Crime)
39.1113217,-94.54475479999999,Scarritt Point,Property Damage (Crime)
39.048817,-94.56995390000002,Manheim Park,Property Damage (Crime)
39.03021029999999,-94.5600046,Blue Hills,Property Damage (Crime)
38.9218958,-94.55800909999999,Calico Farms,Property Damage (Crime)
38.9907946,-94.599025,Ward Parkway,Property Damage (Crime)
39.0689785,-94.5665128,Linwood Homeowners-Ivanhoe,Property Damage (Crime)
39.0821711,-94.5370853,East Community Team South,Property Damage (Crime)
38.9840998,-94.5643971,East Meyer 7,Property Damage (Crime)
38.9234683,-94.5384104,Terrace Lake Gardens,Property Damage (Crime)
39.06613610000001,-94.5495567,Oak Park Northwest,Property Damage (Crime)
38.9156275,-94.4926317,Ruskin Hills,Property Damage (Crime)
39.0048038,-94.5610926,Blenheim Square Research Hospital,Property Damage (Crime)
39.09727700000001,-94.5844663,CBD Downtown,Property Damage (Crime)
39.0246509,-94.54517779999999,North Town Fork Creek,Property Damage (Crime)
39.0819979,-94.5255656,East Community Team South,Property Damage (Crime)
39.1848415,-94.490378,Gracemor-Randolph Corners,Property Damage (Crime)
39.2425456,-94.6086676,Barry Harbour,Property Damage (Crime)
39.1958217,-94.59937359999999,Lakeview Terrace,Property Damage (Crime)
39.1667276,-94.5383298,Chaumiere,Property Damage (Crime)
38.9164917,-94.4987494,Ruskin Heights,Property Damage (Crime)
39.06809310000001,-94.5652635,Linwood Homeowners-Ivanhoe,Property Damage (Crime)
38.8463549,-94.54848129999999,Richards Gebaur,Property Damage (Crime)
39.2517539,-94.53200629999999,Shoal Creek,Property Damage (Crime)
39.0280104,-94.4850007,Eastwood Hills East,Property Damage (Crime)
39.2088982,-94.6538743,Parkdale And Walden,Property Damage (Crime)
38.9437016,-94.4573717,Highview Estates,Property Damage (Crime)
39.2561797,-94.6448643,Coves North,Property Damage (Crime)
39.19781,-94.63246409999999,Parkdale And Walden,Property Damage (Crime)
39.0496417,-94.59698259999999,Old Westport,Property Damage (Crime)
39.0947551,-94.50780859999999,East Blue Valley,Property Damage (Crime)
39.1889192,-94.5792387,Davidson,Property Damage (Crime)
39.014754,-94.57366,Eastern 49-63,Property Damage (Crime)
39.02236110000001,-94.43977509999999,Fairway Hills,Property Damage (Crime)
39.0640726,-94.5416766,Palestine West And Oak Park Northeast,Property Damage (Crime)
39.00385170000001,-94.5656919,Neighbors United For Action,Property Damage (Crime)
38.930754,-94.5121519,Stratford Estates,Property Damage (Crime)
39.1030684,-94.542227,Lykins,Property Damage (Crime)
39.1072163,-94.5297509,South Indian Mound,Property Damage (Crime)
38.930582,-94.5124969,Stratford Estates,Property Damage (Crime)
39.21883500000001,-94.5989444,Clayton,Property Damage (Crime)
39.049232,-94.583011,Southmoreland,Property Damage (Crime)
39.1695847,-94.511168,Winnetonka,Property Damage (Crime)
39.1033434,-94.585814,CBD Downtown,Property Damage (Crime)
39.0794917,-94.518073,South Blue Valley,Property Damage (Crime)
39.11754000000001,-94.5891665,Harlem,Property Damage (Crime)
39.0716048,-94.5249146,Knoches Park,Property Damage (Crime)
39.1753424,-94.5757828,Crestview,Property Damage (Crime)
39.2079811,-94.6348465,Breen Hills,Property Damage (Crime)
39.00793000000001,-94.567658,Neighbors United For Action,Property Damage (Crime)
39.1978679,-94.5152545,Ravenwood-Somerset,Property Damage (Crime)
39.0230681,-94.5625937,Blue Hills,Property Damage (Crime)
39.1960542,-94.6294308,Parkdale And Walden,Property Damage (Crime)
39.0522052,-94.5642149,Ivanhoe Southwest,Property Damage (Crime)
39.0805484,-94.5476728,Washington Wheatley,Property Damage (Crime)
39.035571,-94.47314190000002,Riss Lake,Property Damage (Crime)
39.1053597,-94.5669827,Paseo West,Property Damage (Crime)
38.98213970000001,-94.56692009999999,Marlborough Heights/Marlborough Pride,Property Damage (Crime)
39.0678054,-94.54606650000001,Oak Park Northwest,Property Damage (Crime)
39.0820868,-94.53382859999999,East Community Team South,Property Damage (Crime)
39.2108228,-94.5868282,Tanglewood And Regency North,Property Damage (Crime)
38.99651430000001,-94.6055772,Ward Parkway,Property Damage (Crime)
39.0606359,-94.5392966,Palestine East,Property Damage (Crime)
39.09947929999999,-94.569896,Paseo West,Property Damage (Crime)
39.08286,-94.5456834,Washington Wheatley,Property Damage (Crime)
39.0353394,-94.4743753,Stayton Meadows,Property Damage (Crime)
39.1775597,-94.49468399999999,Winnetonka,Property Damage (Crime)
39.0290745,-94.5769857,Western 49-63,Property Damage (Crime)
39.198060100000006,-94.6186063,Breen Hills,Property Damage (Crime)
39.1774893,-94.524858,Winnwood,Property Damage (Crime)
38.9239573,-94.5351117,Terrace Lake Gardens,Property Damage (Crime)
39.07774970000001,-94.5753595,Longfellow,Property Damage (Crime)
39.1022119,-94.477924,North Blue Ridge,Property Damage (Crime)
39.0851598,-94.5221187,East Community Team North,Property Damage (Crime)
38.9307795,-94.5177911,Stratford Estates,Property Damage (Crime)
39.1025655,-94.55354109999999,Independence Plaza,Property Damage (Crime)
39.0544899,-94.5988234,Volker,Property Damage (Crime)
39.1875276,-94.5142882,Maple Park West,Property Damage (Crime)
39.0625328,-94.4782385,Western Blue Township,Property Damage (Crime)
39.2512053,-94.5647309,Gashland,Property Damage (Crime)
38.9174925,-94.60382390000001,Verona Hills,Property Damage (Crime)
38.9486154,-94.590477,Willow Creek,Property Damage (Crime)
39.0831081,-94.5533621,Wendell Phillips,Property Damage (Crime)
39.077073,-94.555066,Key Coalition,Property Damage (Crime)
39.3418731,-94.6806864,KCI & 2nd Creek,Property Damage (Crime)
39.072762,-94.502938,Blue Valley Industrial,Property Damage (Crime)
39.1072315,-94.528573,South Indian Mound,Property Damage (Crime)
39.0459462,-94.5451375,Oak Park Southeast,Property Damage (Crime)
39.0184699,-94.56144,Citadel,Property Damage (Crime)
38.9615835,-94.5878301,Boone Hills,Property Damage (Crime)
39.0365442,-94.5885734,South Plaza,Property Damage (Crime)
38.99298870000001,-94.5663857,East Meyer 6,Property Damage (Crime)
38.9378633,-94.5502942,St Catherines Gardens,Property Damage (Crime)
38.916403100000004,-94.49681740000001,Ruskin Heights,Property Damage (Crime)
39.09747460000001,-94.5181937,West Blue Valley,Property Damage (Crime)
39.050026,-94.4546259,Ashland Ridge,Property Damage (Crime)
39.0249459,-94.5018488,Eastwood Hills West,Property Damage (Crime)
39.27452879999999,-94.667853,KCI & 2nd Creek,Property Damage (Crime)
39.1683195,-94.5511465,Colonial Square,Property Damage (Crime)
38.9928345,-94.5666942,East Meyer 6,Property Damage (Crime)
39.30582769999999,-94.5423422,Shoal Creek,Property Damage (Crime)
39.1012562,-94.549311,Independence Plaza,Property Damage (Crime)
39.1162768,-94.5211331,North Indian Mound,Property Damage (Crime)
39.043051,-94.5688503,Manheim Park,Property Damage (Crime)
39.0478461,-94.5474741,Oak Park Southwest,Property Damage (Crime)
39.0844165,-94.5512612,Washington Wheatley,Property Damage (Crime)
39.0900652,-94.5939546,Westside North,Property Damage (Crime)
38.9722493,-94.5886467,Santa Fe Hills,Property Damage (Crime)
39.0320063,-94.5598032,Blue Hills,Property Damage (Crime)
39.1009494,-94.5162946,Sheffield,Property Damage (Crime)
39.0622812,-94.5828223,Hanover Place,Property Damage (Crime)
39.1018677,-94.5684563,Paseo West,Property Damage (Crime)
39.0185774,-94.5823545,Western 49-63,Property Damage (Crime)
39.0849395,-94.5189588,South Blue Valley,Property Damage (Crime)
39.0552506,-94.59890759999999,Volker,Property Damage (Crime)
39.0944621,-94.5346444,East Community Team North,Property Damage (Crime)
39.1024005,-94.50948609999999,Sheffield,Property Damage (Crime)
39.1142821,-94.5418826,Scarritt Point,Property Damage (Crime)
38.9700943,-94.563712,Legacy East,Property Damage (Crime)
39.0418031,-94.4418276,Sterling Acres,Property Damage (Crime)
39.0953794,-94.5150556,West Blue Valley,Property Damage (Crime)
39.0351756,-94.5709842,Eastern 49-63,Property Damage (Crime)
39.06052,-94.5081889,Leeds,Property Damage (Crime)
39.0506813,-94.5664524,Ivanhoe Southwest,Property Damage (Crime)
38.91648060000001,-94.488775,Ruskin Hills,Property Damage (Crime)
39.0797645,-94.5249284,East Community Team South,Property Damage (Crime)
39.0879582,-94.58942859999999,Westside North,Property Damage (Crime)
38.954483,-94.46921999999999,White Oak,Property Damage (Crime)
39.0704083,-94.5686954,Center City,Property Damage (Crime)
39.09976339999999,-94.5513649,Independence Plaza,Property Damage (Crime)
39.1092026,-94.55843279999999,Pendleton Heights,Property Damage (Crime)
38.96774420000001,-94.5707647,Legacy East,Property Damage (Crime)
39.0342053,-94.56687679999999,Blue Hills,Property Damage (Crime)
39.1724095,-94.580177,Briarcliff And Claymont,Property Damage (Crime)
39.0641078,-94.5452763,Oak Park Northwest,Property Damage (Crime)
38.9094225,-94.6061227,Verona Hills,Property Damage (Crime)
39.0167499,-94.57901,Western 49-63,Property Damage (Crime)
39.0671468,-94.5754401,North Hyde Park,Property Damage (Crime)
39.2557876,-94.5635911,Gashland,Property Damage (Crime)
39.08328529999999,-94.5198912,South Blue Valley,Property Damage (Crime)
39.159237,-94.51583509999999,Hill Haven,Property Damage (Crime)
39.17351970000001,-94.5245996,Winnwood,Property Damage (Crime)
39.17215729999999,-94.5509388,Colonial Square,Property Damage (Crime)
39.2495248,-94.5704348,Gashland,Property Damage (Crime)
39.2355258,-94.58065,Jefferson Highlands,Property Damage (Crime)
38.9468317,-94.4979223,Bannister Acres,Property Damage (Crime)
39.2609396,-94.67385329999999,Prairie Point-Wildberry,Property Damage (Crime)
39.07599310000001,-94.5168186,South Blue Valley,Property Damage (Crime)
39.10247310000001,-94.51238599999999,Sheffield,Property Damage (Crime)
38.955858,-94.55190999999999,Hidden Valley,Property Damage (Crime)
38.9772309,-94.5916877,Waldo Homes,Property Damage (Crime)
39.0115608,-94.5769662,Holmes Park,Property Damage (Crime)
39.0480768,-94.6048725,West Plaza,Property Damage (Crime)
39.0501188,-94.60428859999999,West Plaza,Property Damage (Crime)
39.04079350000001,-94.5888284,Country Club Plaza,Property Damage (Crime)
39.034167,-94.56899140000002,Eastern 49-63,Property Damage (Crime)
39.11517,-94.559439,Pendleton Heights,Property Damage (Crime)
39.02196620000001,-94.5837441,Brookside Park,Property Damage (Crime)
39.0917752,-94.5876872,Crossroads,Property Damage (Crime)
38.9697775,-94.5021574,Oldham Farms,Property Damage (Crime)
39.078846,-94.5986023,Westside South,Property Damage (Crime)
39.3009249,-94.6703863,KCI & 2nd Creek,Property Damage (Crime)
38.9236098,-94.50209029999999,Ruskin Heights,Property Damage (Crime)
39.0771222,-94.55364809999999,Key Coalition,Property Damage (Crime)
38.9306683,-94.5970612,Country Lane Estates,Property Damage (Crime)
39.2341248,-94.5416329,Ridgefield,Property Damage (Crime)
39.0425465,-94.5997028,West Plaza,Property Damage (Crime)
39.037167,-94.55251009999999,North Town Fork Creek,Property Damage (Crime)
39.0687414,-94.5202114,Boulevard Village,Property Damage (Crime)
38.923345899999994,-94.5170065,Stratford Estates,Property Damage (Crime)
39.223321,-94.6201395,Platte Brook North,Property Damage (Crime)
39.2913001,-94.57165140000001,Nashua,Property Damage (Crime)
39.1091974,-94.5330937,Scarritt Point,Property Damage (Crime)
39.0643938,-94.5519346,Oak Park Northwest,Property Damage (Crime)
38.927249,-94.48904559999998,Ruskin Hills,Property Damage (Crime)
39.1669664,-94.4408807,Birmingham Bottoms,Property Damage (Crime)
39.02533620000001,-94.57656879999999,Western 49-63,Property Damage (Crime)
38.9128753,-94.4975017,Kirkside,Property Damage (Crime)
39.0662358,-94.5530015,Oak Park Northwest,Property Damage (Crime)
39.04618120000001,-94.6006361,West Plaza,Property Damage (Crime)
38.9925749,-94.5598032,East Meyer 7,Property Damage (Crime)
39.1132219,-94.5330478,Scarritt Point,Property Damage (Crime)
38.9985823,-94.575682,Tower Homes,Property Damage (Crime)
39.1595389,-94.5357979,Cooley Highlands S,Property Damage (Crime)
39.083103,-94.5522146,Wendell Phillips,Property Damage (Crime)
39.0138568,-94.5811641,Western 49-63,Property Damage (Crime)
39.04967910000001,-94.5473532,Oak Park Southwest,Property Damage (Crime)
39.2245181,-94.4915049,Shoal Creek,Property Damage (Crime)
38.9324246,-94.4520594,Longview,Property Damage (Crime)
39.0820169,-94.55811070000001,Wendell Phillips,Property Damage (Crime)
38.9484108,-94.4900626,Robandee South,Property Damage (Crime)
39.2798412,-94.54382509999999,Shoal Creek,Property Damage (Crime)
38.9473643,-94.5122617,Fairlane,Property Damage (Crime)
39.0756217,-94.5629853,Mount Hope,Property Damage (Crime)
39.0245207,-94.5524396,North Town Fork Creek,Property Damage (Crime)
38.92666060000001,-94.5854574,Red Bridge North,Property Damage (Crime)
39.0532206,-94.4649901,Ashland Ridge,Property Damage (Crime)
39.0028528,-94.5464669,Self Help Neighborhood Council,Property Damage (Crime)
39.0307185,-94.5750774,Western 49-63,Property Damage (Crime)
39.1140652,-94.51277009999998,North Indian Mound,Property Damage (Crime)
39.1772883,-94.5260716,Winnwood,Property Damage (Crime)
38.9445796,-94.5240324,Fairlane,Property Damage (Crime)
39.0762797,-94.5522238,Santa Fe,Property Damage (Crime)
39.1098666,-94.5833785,River Market,Property Damage (Crime)
39.2283368,-94.4743634,Shoal Creek,Property Damage (Crime)
39.0853259,-94.5275194,East Community Team North,Property Damage (Crime)
39.2617811,-94.5718529,Gashland,Property Damage (Crime)
39.0822898,-94.5338077,East Community Team South,Property Damage (Crime)
39.1635309,-94.5423177,Chaumiere,Property Damage (Crime)
39.0342686,-94.5736667,Western 49-63,Property Damage (Crime)
39.016972,-94.43510429999999,Fairway Hills,Property Damage (Crime)
39.1710708,-94.49475629999999,Winnetonka,Property Damage (Crime)
39.09403810000001,-94.5170439,West Blue Valley,Property Damage (Crime)
39.0365423,-94.4620647,Stayton Meadows,Property Damage (Crime)
39.074545,-94.532721,East Community Team South,Property Damage (Crime)
39.0707405,-94.5269722,Knoches Park,Property Damage (Crime)
39.1889394,-94.5603673,Davidson,Property Damage (Crime)
39.2415852,-94.66568249999999,Platte Ridge,Property Damage (Crime)
38.96620410000001,-94.5768875,Legacy East,Property Damage (Crime)
39.187084399999996,-94.51857240000001,Glenhaven,Property Damage (Crime)
38.9122745,-94.5333563,Hickman Mills,Property Damage (Crime)
38.9797403,-94.5624294,Marlborough Heights/Marlborough Pride,Property Damage (Crime)
39.3093136,-94.5397198,Shoal Creek,Property Damage (Crime)
39.0762834,-94.4836148,Western Blue Township,Property Damage (Crime)
39.0136881,-94.5372306,Swope Parkway-Elmwood,Property Damage (Crime)
39.22797600000001,-94.474331,Shoal Creek,Property Damage (Crime)
38.9516357,-94.4316742,Highview Estates,Property Damage (Crime)
39.16778559999999,-94.5547836,Colonial Square,Property Damage (Crime)
38.9888327,-94.59748370000001,Ward Parkway,Property Damage (Crime)
39.0943869,-94.5140466,West Blue Valley,Property Damage (Crime)
39.0629387,-94.5624378,Linwood Homeowners-Ivanhoe,Property Damage (Crime)
39.2993559,-94.480683,Shoal Creek,Property Damage (Crime)
39.0235026,-94.5766897,Western 49-63,Property Damage (Crime)
39.02044009999999,-94.5370186,Swope Parkway-Elmwood,Property Damage (Crime)
39.0314598,-94.4917454,Eastwood Hills East,Property Damage (Crime)
39.0388249,-94.45701120000001,Riss Lake,Property Damage (Crime)
39.10370020000001,-94.5868319,CBD Downtown,Property Damage (Crime)
38.9719845,-94.5812801,Santa Fe Hills,Property Damage (Crime)
39.221988,-94.664479,Royal Oaks North,Property Damage (Crime)
39.2934693,-94.4692588,Shoal Creek,Property Damage (Crime)
39.168074,-94.5118121,Hill Haven,Property Damage (Crime)
39.034994,-94.5859287,South Plaza,Property Damage (Crime)
39.1721007,-94.5762463,Crestview,Property Damage (Crime)
39.0542583,-94.5961923,Volker,Property Damage (Crime)
39.05241510000001,-94.5699234,Manheim Park,Property Damage (Crime)
39.202089799999996,-94.6083397,Line Creek And Northern Heights,Property Damage (Crime)
39.16725510000001,-94.5550516,Colonial Square,Property Damage (Crime)
39.070201,-94.5182259,South Blue Valley,Property Damage (Crime)
39.1636675,-94.5461044,Chaumiere,Property Damage (Crime)
39.11236820000001,-94.5127533,North Indian Mound,Property Damage (Crime)
39.0612141,-94.5588764,Ivanhoe Northeast,Property Damage (Crime)
38.9795653,-94.5534368,Marlborough East,Property Damage (Crime)
39.2522517,-94.6184651,Coves North,Property Damage (Crime)
39.042848600000006,-94.5568617,Ivanhoe Southeast,Property Damage (Crime)
39.10042470000001,-94.5111881,Sheffield,Property Damage (Crime)
39.293113,-94.4757216,Shoal Creek,Property Damage (Crime)
38.92420739999999,-94.5045458,Ruskin Heights,Property Damage (Crime)
39.0874084,-94.5312209,East Community Team North,Property Damage (Crime)
39.243428,-94.5736062,Jefferson Highlands,Property Damage (Crime)
39.0761624,-94.5249845,East Community Team South,Property Damage (Crime)
39.2902856,-94.4714667,Shoal Creek,Property Damage (Crime)
39.2904538,-94.66789179999999,KCI & 2nd Creek,Property Damage (Crime)
39.1878315,-94.4967147,Maple Park,Property Damage (Crime)
39.3070426,-94.5396679,Shoal Creek,Property Damage (Crime)
38.9206025,-94.54459370000001,Terrace Lake Gardens,Property Damage (Crime)
38.9596115,-94.4976988,Fairwood And Robandee,Property Damage (Crime)
39.0370271,-94.5719238,Eastern 49-63,Property Damage (Crime)
39.2106013,-94.6497665,Hawthorne And Picture Hills,Property Damage (Crime)
38.979890399999995,-94.6032997,West Waldo,Property Damage (Crime)
39.2838278,-94.57951130000001,Meadowbrook Heights,Property Damage (Crime)
38.9678696,-94.5167644,Oldham Farms,Property Damage (Crime)
39.058813,-94.5465441,Oak Park Northwest,Property Damage (Crime)
39.05529600000001,-94.5501459,Oak Park Southwest,Property Damage (Crime)
39.06834170000001,-94.55160359999999,Santa Fe,Property Damage (Crime)
39.0830483,-94.5559245,Wendell Phillips,Property Damage (Crime)
39.0379788,-94.4568499,Riss Lake,Property Damage (Crime)
38.905699,-94.583927,Mission Lake,Property Damage (Crime)
39.159991,-94.5346866,Cooley Highlands S,Property Damage (Crime)
38.9992404,-94.5894891,Tower Homes,Property Damage (Crime)
39.05177800000001,-94.555245,Ivanhoe Southeast,Property Damage (Crime)
38.9634084,-94.5032174,Loma Vista,Property Damage (Crime)
39.0488185,-94.5699983,Manheim Park,Property Damage (Crime)
38.9135825,-94.5112934,Crossgates,Property Damage (Crime)
39.0642857,-94.5485013,Oak Park Northwest,Property Damage (Crime)
39.2995029,-94.5827967,Meadowbrook Heights,Property Damage (Crime)
39.24841,-94.55773,Gashland,Property Damage (Crime)
39.0270937,-94.5752789,Western 49-63,Property Damage (Crime)
39.09910730000001,-94.55833009999999,Forgotten Homes,Property Damage (Crime)
39.0557855,-94.5678629,Manheim Park,Property Damage (Crime)
39.0402303,-94.43746329999999,Sterling Acres,Property Damage (Crime)
38.9454888,-94.5167415,Fairlane,Property Damage (Crime)
39.2037701,-94.5198446,Ravenwood-Somerset,Property Damage (Crime)
39.157681,-94.444801,Birmingham Bottoms,Property Damage (Crime)
39.0581604,-94.60051709999999,Volker,Property Damage (Crime)
39.0232861,-94.565874,Blue Hills,Property Damage (Crime)
39.0736016,-94.5561181,Key Coalition,Property Damage (Crime)
39.2813336,-94.6903176,KCI & 2nd Creek,Property Damage (Crime)
39.04269470000001,-94.5965855,West Plaza,Property Damage (Crime)
39.07675560000001,-94.5421258,Washington Wheatley,Property Damage (Crime)
39.2004939,-94.5148772,Ravenwood-Somerset,Property Damage (Crime)
39.1899738,-94.4876415,Gracemor-Randolph Corners,Property Damage (Crime)
38.9620434,-94.4976104,Fairwood And Robandee,Property Damage (Crime)
39.045735,-94.53827199999999,Vineyard Northwest,Property Damage (Crime)
38.96896870000001,-94.5056729,Oldham Farms,Property Damage (Crime)
39.09568470000001,-94.549146,18th And Vine And Downtown East,Property Damage (Crime)
38.9461638,-94.4569914,Highview Estates,Property Damage (Crime)
39.0942589,-94.575324,Hospital Hill,Property Damage (Crime)
39.301454,-94.590754,Outer Gashland-Nashua,Property Damage (Crime)
39.0918925,-94.5859555,Crossroads,Property Damage (Crime)
39.24813779999999,-94.5722761,Gashland,Property Damage (Crime)
38.881257,-94.587693,Martin City,Property Damage (Crime)
38.8573514,-94.46346319999999,Longview,Property Damage (Crime)
39.10591,-94.5863211,CBD Downtown,Property Damage (Crime)
39.0501426,-94.5855592,Southmoreland,Property Damage (Crime)
39.0513106,-94.5137266,Vineyard Estates,Property Damage (Crime)
39.046245,-94.553242,Oak Park Southwest,Property Damage (Crime)
39.1963373,-94.6326765,Parkdale And Walden,Property Damage (Crime)
39.1892039,-94.5344224,Country Club Estates And Big Shoal,Property Damage (Crime)
39.0346641,-94.5094163,Eastwood Hills West,Property Damage (Crime)
39.062313,-94.587438,Hanover Place,Property Damage (Crime)
39.069005,-94.518135,South Blue Valley,Property Damage (Crime)
39.067278,-94.484321,Western Blue Township,Property Damage (Crime)
39.1744615,-94.56954549999999,Crestview,Property Damage (Crime)
39.2949258,-94.5706872,Nashua,Property Damage (Crime)
