lat,lng,Type
39.058988,-94.552237,Crime
39.1166836,-94.5456814,Crime
39.06415689999999,-94.5477259,Crime
39.06163660000001,-94.5849333,Crime
39.022385799999995,-94.5404003,Crime
39.2092625,-94.5858001,Crime
39.0326277,-94.5734733,Crime
39.1278826,-94.5311001,Crime
39.0232518,-94.56959590000001,Crime
39.2467546,-94.6470479,Crime
39.107591,-94.5882055,Crime
39.2906602,-94.5502338,Crime
39.1040907,-94.5388286,Crime
38.9601415,-94.38739220000001,Crime
38.940129999999996,-94.5085368,Crime
39.004501899999994,-94.5796133,Crime
38.9974744,-94.58954940000001,Crime
39.0627955,-94.549569,Crime
38.890215399999995,-94.5871537,Crime
38.945507299999996,-94.51674090000002,Crime
39.100609999999996,-94.51422590000001,Crime
39.045824100000004,-94.5367824,Crime
39.0085133,-94.5865332,Crime
38.933869200000004,-94.5017255,Crime
39.1960275,-94.6229974,Crime
39.0339052,-94.5582207,Crime
38.9844139,-94.55797220000001,Crime
39.2525579,-94.6145376,Crime
38.941596600000004,-94.49426170000001,Crime
39.2030805,-94.59418470000001,Crime
39.062787,-94.4769618,Crime
39.0557855,-94.56786290000001,Crime
39.0567583,-94.5914914,Crime
39.055225899999996,-94.5919888,Crime
39.0648161,-94.4809819,Crime
39.071157,-94.5355215,Crime
39.21812070000001,-94.6564079,Crime
38.9920119,-94.548159,Crime
39.0771023,-94.5524812,Crime
38.9192855,-94.5164547,Crime
39.272923999999996,-94.4750272,Crime
39.1703608,-94.5777488,Crime
39.0261994,-94.5513417,Crime
38.8888623,-94.59534670000001,Crime
39.079894,-94.531092,Crime
38.99337149999999,-94.5755723,Crime
39.24363839999999,-94.5292677,Crime
39.2182916,-94.6347041,Crime
39.098185,-94.5325279,Crime
39.106508700000006,-94.5128992,Crime
39.1690888,-94.4945837,Crime
39.087164,-94.5283819,Crime
39.2129901,-94.6335153,Crime
38.92031779999999,-94.5040627,Crime
38.925608200000006,-94.53146350000002,Crime
39.056675,-94.540018,Crime
39.066335200000005,-94.55648670000001,Crime
39.0931736,-94.5753863,Crime
39.069789,-94.550548,Crime
39.0670139,-94.52425190000001,Crime
39.24834179999999,-94.64610429999999,Crime
39.114464399999996,-94.5207707,Crime
39.00952120000001,-94.5750975,Crime
39.1863941,-94.5440297,Crime
39.029519,-94.484247,Crime
39.24562279999999,-94.679253,Crime
39.069667100000004,-94.5561565,Crime
39.0872329,-94.5303756,Crime
39.0932324,-94.49990550000001,Crime
39.0451466,-94.5691803,Crime
38.96112479999999,-94.5443721,Crime
39.0585598,-94.5384867,Crime
38.9500501,-94.5183145,Crime
39.0938547,-94.5959,Crime
39.075993100000005,-94.5168186,Crime
39.100424700000005,-94.5111881,Crime
38.9279869,-94.5488841,Crime
39.0321435,-94.39116800000001,Crime
39.029848799999996,-94.5816,Crime
39.0639924,-94.538203,Crime
39.08996399999999,-94.5000572,Crime
39.0872441,-94.5138505,Crime
39.3873414,-94.5809196,Crime
39.0593957,-94.5649598,Crime
39.0787272,-94.549287,Crime
39.192391,-94.5061972,Crime
39.1670394,-94.5770928,Crime
38.99971499999999,-94.557138,Crime
38.9736348,-94.5751177,Crime
38.9863547,-94.5696564,Crime
39.080861999999996,-94.55963,Crime
39.19015160000001,-94.5046061,Crime
39.0715468,-94.5492627,Crime
39.104463700000004,-94.5818373,Crime
38.92018789999999,-94.5575395,Crime
38.9912604,-94.5632687,Crime
39.0263222,-94.5554917,Crime
38.95266470000001,-94.5720347,Crime
39.092164000000004,-94.514814,Crime
38.9598148,-94.6090265,Crime
39.04419300000001,-94.5368157,Crime
39.0187984,-94.5416752,Crime
39.103317700000005,-94.5460351,Crime
39.108804600000006,-94.5177432,Crime
39.0887262,-94.5334741,Crime
39.063806,-94.5361145,Crime
39.108870200000005,-94.5200842,Crime
39.247007700000005,-94.6612843,Crime
39.1705941,-94.5771275,Crime
39.1029782,-94.5655878,Crime
39.230504499999995,-94.4899059,Crime
39.05215099999999,-94.6030724,Crime
39.087128799999995,-94.6001945,Crime
39.0998109,-94.60466770000001,Crime
38.954755299999995,-94.4938808,Crime
39.24512199999999,-94.5608509,Crime
39.1122951,-94.514036,Crime
39.0528,-94.5756417,Crime
39.1736619,-94.5216808,Crime
39.2851954,-94.580761,Crime
39.1091221,-94.5308248,Crime
39.0836134,-94.5305975,Crime
39.3095506,-94.68280390000001,Crime
38.947866,-94.4953385,Crime
39.26774279999999,-94.451872,Crime
39.04755479999999,-94.5196653,Crime
39.251309899999995,-94.6944967,Crime
39.084416499999996,-94.55126120000001,Crime
39.208853399999995,-94.6244155,Crime
39.062798799999996,-94.5967064,Crime
39.0350299,-94.4017215,Crime
39.0136298,-94.5795903,Crime
39.1439331,-94.45506879999999,Crime
38.9664476,-94.5003831,Crime
39.1667196,-94.5091528,Crime
39.2648193,-94.5800757,Crime
39.060951,-94.553291,Crime
39.061166899999996,-94.56758,Crime
39.106386799999996,-94.5532239,Crime
39.241838400000006,-94.57334420000001,Crime
39.10577120000001,-94.5352404,Crime
39.1000659,-94.5806309,Crime
39.1180536,-94.5105157,Crime
39.0645196,-94.6060992,Crime
39.250561600000005,-94.6370849,Crime
39.0987782,-94.5170261,Crime
39.0995163,-94.5711579,Crime
39.0172635,-94.54659570000001,Crime
38.951102399999996,-94.56611690000001,Crime
39.2448979,-94.5286721,Crime
38.9921483,-94.5394174,Crime
39.1108445,-94.5272541,Crime
38.9189402,-94.5386521,Crime
39.17195299999999,-94.5764108,Crime
38.9113967,-94.5014622,Crime
39.1056777,-94.52703259999998,Crime
39.191569,-94.546718,Crime
39.0836943,-94.5326912,Crime
39.104048999999996,-94.48065,Crime
38.9832176,-94.5972911,Crime
39.066217200000004,-94.5555723,Crime
38.920862,-94.54932590000001,Crime
39.16619910000001,-94.5149625,Crime
39.2516033,-94.5794307,Crime
38.997558399999996,-94.5464054,Crime
39.2978893,-94.494366,Crime
38.9319773,-94.5411691,Crime
38.977703999999996,-94.59529509999999,Crime
39.0820959,-94.5275439,Crime
39.0942574,-94.5389255,Crime
39.1044731,-94.58183670000001,Crime
39.241237700000006,-94.5953355,Crime
39.0872973,-94.53250209999999,Crime
39.0656944,-94.5606815,Crime
39.0050123,-94.550729,Crime
38.988344,-94.5946161,Crime
38.956525,-94.507208,Crime
39.186888700000004,-94.55598520000001,Crime
39.054497600000005,-94.5780647,Crime
38.904537100000006,-94.5973113,Crime
39.1109737,-94.5534793,Crime
39.162885700000004,-94.59891,Crime
39.225720200000005,-94.49395990000001,Crime
39.06905870000001,-94.5738077,Crime
39.00794459999999,-94.5785036,Crime
39.09974329999999,-94.5773887,Crime
39.0441131,-94.54525840000001,Crime
38.9454325,-94.5964446,Crime
39.184864399999995,-94.5275762,Crime
38.9621851,-94.499137,Crime
39.090808,-94.5518016,Crime
38.9275723,-94.5033469,Crime
39.163142,-94.5768522,Crime
39.105909999999994,-94.58632109999999,Crime
39.099121000000004,-94.5583297,Crime
39.0424714,-94.5973711,Crime
38.9938929,-94.5822525,Crime
39.2177259,-94.5962427,Crime
39.077166,-94.55755400000001,Crime
39.2037701,-94.5198446,Crime
39.0532294,-94.54590290000002,Crime
39.10564129999999,-94.518536,Crime
39.0890646,-94.582623,Crime
39.070039200000004,-94.5853321,Crime
39.1074279,-94.5306247,Crime
39.06618579999999,-94.5544462,Crime
39.266963200000006,-94.4728266,Crime
38.91928060000001,-94.5024526,Crime
39.023000700000004,-94.5614553,Crime
39.031578700000004,-94.4171589,Crime
39.093082700000004,-94.57288890000001,Crime
39.048162,-94.600824,Crime
38.993755900000004,-94.5431005,Crime
39.0052069,-94.55065640000001,Crime
39.106669200000006,-94.57587,Crime
38.938134600000005,-94.5829188,Crime
39.0351407,-94.56705540000002,Crime
39.1957314,-94.56033590000001,Crime
39.185026799999996,-94.5235351,Crime
39.1071207,-94.5213375,Crime
39.2877375,-94.57580290000001,Crime
39.247945200000004,-94.664576,Crime
39.006018100000006,-94.5749353,Crime
38.9243661,-94.495127,Crime
39.2504306,-94.6457457,Crime
39.087528000000006,-94.5962427,Crime
38.994352899999996,-94.5659392,Crime
39.0346367,-94.57335390000001,Crime
39.061417299999995,-94.4749382,Crime
39.0989924,-94.5548872,Crime
39.2828764,-94.5492436,Crime
39.76973579999999,-94.8097024,Crime
38.9252693,-94.54037190000001,Crime
39.1123586,-94.516329,Crime
39.04217850000001,-94.5906465,Crime
39.11567410000001,-94.5709883,Crime
39.0386821,-94.59184,Crime
39.2972216,-94.5919283,Crime
39.124956,-94.54028000000001,Crime
39.0633055,-94.5790366,Crime
33.9529097,-116.47014909999999,Crime
39.0548228,-94.5919082,Crime
39.08968400000001,-94.580605,Crime
39.0193534,-94.5568724,Crime
39.0451244,-94.5680979,Crime
39.046175,-94.6026141,Crime
39.243000200000004,-94.58193,Crime
39.2954333,-94.4540058,Crime
38.93887060000001,-94.5307177,Crime
39.111691799999996,-94.5757182,Crime
39.0050672,-94.6005373,Crime
39.220326,-94.665774,Crime
39.185025200000005,-94.5223833,Crime
33.6502837,-94.1073683,Crime
39.1035314,-94.5842906,Crime
38.9487798,-94.5951343,Crime
39.033358,-94.54328520000001,Crime
39.038681700000005,-94.58241590000002,Crime
39.07078610000001,-94.5788965,Crime
38.95227879999999,-94.5203983,Crime
39.175194299999994,-94.49369300000001,Crime
39.2502638,-94.69631,Crime
39.08584949999999,-94.5922982,Crime
39.0489398,-94.4664383,Crime
38.9917182,-94.4947648,Crime
39.048557,-94.565913,Crime
39.036369,-94.534886,Crime
39.093990399999996,-94.5321398,Crime
38.9457317,-94.5173885,Crime
39.2698183,-94.5816866,Crime
39.1086335,-94.5823936,Crime
39.0605519,-94.6072931,Crime
38.934955,-94.52846,Crime
39.019025,-94.5414329,Crime
39.0339126,-94.5619792,Crime
38.9438943,-94.584414,Crime
39.1795151,-94.5336486,Crime
39.0571354,-94.4951247,Crime
39.0480036,-94.5865973,Crime
39.0488037,-94.5739488,Crime
39.0754399,-94.5178314,Crime
38.9531925,-94.525103,Crime
38.973808,-94.5956342,Crime
39.0410894,-94.5543516,Crime
39.035292,-94.5108537,Crime
38.9792421,-94.573183,Crime
38.9966751,-94.56734300000001,Crime
39.0880423,-94.55196190000001,Crime
39.092949600000004,-94.5936218,Crime
39.220799799999995,-94.6517475,Crime
39.0174708,-94.5562976,Crime
38.9820715,-94.5657537,Crime
39.124685799999995,-94.5475748,Crime
39.0386107,-94.6055187,Crime
39.175315399999995,-94.558806,Crime
39.108625200000006,-94.5389315,Crime
39.0610037,-94.5917194,Crime
38.9955657,-94.58729179999999,Crime
39.0517386,-94.4543821,Crime
39.04952979999999,-94.5281803,Crime
39.07529,-94.556359,Crime
39.0641183,-94.5545147,Crime
38.98443579999999,-94.5728652,Crime
38.9913686,-94.5710598,Crime
39.0559621,-94.5686247,Crime
38.9618633,-94.5012885,Crime
39.3181933,-94.714633,Crime
39.097320200000006,-94.5856886,Crime
38.9512869,-94.5012745,Crime
39.178996100000006,-94.4966771,Crime
39.0606915,-94.54868559999998,Crime
39.1810592,-94.5673623,Crime
39.043819,-94.57362629999999,Crime
39.0379788,-94.45684990000001,Crime
39.13372570000001,-94.4968713,Crime
39.06921430000001,-94.5275762,Crime
39.087624,-94.5819099,Crime
38.912543799999995,-94.5282608,Crime
39.000735999999996,-94.49659609999999,Crime
38.924658,-94.530079,Crime
39.0393562,-94.6014043,Crime
39.1123675,-94.5163284,Crime
38.941717700000005,-94.58861920000001,Crime
39.0852255,-94.4932595,Crime
39.1032034,-94.5191198,Crime
38.986059600000004,-94.59120259999999,Crime
39.2272026,-94.5871654,Crime
39.01896869999999,-94.54642259999999,Crime
39.0243269,-94.4862331,Crime
39.0613441,-94.5623661,Crime
39.10378370000001,-94.5777176,Crime
39.131057,-94.5317293,Crime
39.06821,-94.55755,Crime
39.2029875,-94.58777679999999,Crime
39.0541864,-94.601768,Crime
39.04843779999999,-94.559774,Crime
39.099535700000004,-94.5097393,Crime
38.8391679,-94.5447145,Crime
38.9815939,-94.6070301,Crime
39.050377600000004,-94.5631482,Crime
39.0103656,-94.5519058,Crime
39.205847999999996,-94.61126290000001,Crime
39.173829100000006,-94.5029655,Crime
39.1151027,-94.5361559,Crime
39.1677085,-94.59876290000001,Crime
39.0762989,-94.5282971,Crime
39.00118399999999,-94.5462522,Crime
39.0623565,-94.543997,Crime
38.9357779,-94.5050497,Crime
39.0434179,-94.5831583,Crime
39.11287859999999,-94.52608620000001,Crime
39.097277000000005,-94.58446629999999,Crime
39.0287174,-94.5655448,Crime
39.0365442,-94.5885734,Crime
39.0506436,-94.5711523,Crime
39.263276,-94.65023070000001,Crime
39.1008999,-94.55230870000001,Crime
39.1810141,-94.5118323,Crime
39.089897,-94.5293482,Crime
39.1837912,-94.488867,Crime
39.2361566,-94.62399190000001,Crime
39.04332600000001,-94.5262079,Crime
39.248861600000005,-94.6454352,Crime
39.043547,-94.572832,Crime
39.0942538,-94.5779796,Crime
39.246795500000005,-94.6566767,Crime
39.2629585,-94.5824178,Crime
39.251735,-94.5990625,Crime
39.06925409999999,-94.5903073,Crime
39.043144,-94.591235,Crime
39.2321141,-94.6571513,Crime
38.9377219,-94.50867190000001,Crime
39.157699,-94.4737747,Crime
39.1623466,-94.54263420000001,Crime
39.0420763,-94.5938605,Crime
39.0771545,-94.5432718,Crime
39.0564944,-94.5837781,Crime
38.9976408,-94.56446600000001,Crime
38.9227732,-94.5070642,Crime
39.07147,-94.603271,Crime
39.1737493,-94.5194081,Crime
39.0200566,-94.5257751,Crime
38.918786299999994,-94.3366256,Crime
39.1090255,-94.5697974,Crime
39.3011442,-94.5906873,Crime
39.0541784,-94.5984095,Crime
38.9577967,-94.49150490000001,Crime
39.0228027,-94.49803,Crime
39.0877665,-94.5850533,Crime
39.0621685,-94.53826009999999,Crime
39.0847186,-94.5938359,Crime
38.9224573,-94.5092988,Crime
39.1046406,-94.5744929,Crime
39.0175806,-94.5487834,Crime
39.207719,-94.6503962,Crime
39.00280739999999,-94.5622702,Crime
39.264289,-94.5775966,Crime
39.17373200000001,-94.5181357,Crime
39.005588700000004,-94.5638421,Crime
38.9132659,-94.51589870000001,Crime
39.1338983,-94.5144565,Crime
39.1735845,-94.53061690000001,Crime
39.037115500000006,-94.5476277,Crime
39.0716907,-94.5266692,Crime
39.2449871,-94.5663718,Crime
38.9829614,-94.5903559,Crime
39.110228899999996,-94.5493676,Crime
39.0558242,-94.5689511,Crime
39.0846037,-94.5602293,Crime
38.98258189999999,-94.5795827,Crime
39.1061229,-94.5448746,Crime
38.9509526,-94.4167437,Crime
39.1661511,-94.5496162,Crime
39.052578000000004,-94.5195929,Crime
39.2886846,-94.5015746,Crime
39.0963592,-94.500842,Crime
39.0347736,-94.49782370000001,Crime
39.2150838,-94.5864235,Crime
38.974637799999996,-94.5031771,Crime
39.159538899999994,-94.5357979,Crime
39.2668688,-94.6650867,Crime
39.236896,-94.6329869,Crime
39.093205,-94.5827319,Crime
39.2492574,-94.4653385,Crime
38.9785451,-94.5757796,Crime
39.065521399999994,-94.53377840000002,Crime
39.157037100000004,-94.5257238,Crime
39.0443336,-94.4521741,Crime
39.1200985,-94.5570181,Crime
39.376925,-94.2333079,Crime
39.11336170000001,-94.5557532,Crime
39.0588669,-94.5487818,Crime
38.954040899999995,-94.4918268,Crime
39.0354284,-94.602179,Crime
39.09860159999999,-94.58324820000001,Crime
39.0619593,-94.4772632,Crime
39.19409479999999,-94.4797359,Crime
38.9730864,-94.5678307,Crime
38.95986190000001,-94.4992578,Crime
38.9762226,-94.6008063,Crime
38.916007,-94.534678,Crime
39.1893264,-94.4918268,Crime
39.113432,-94.5661699,Crime
39.022162200000004,-94.5454195,Crime
39.08227420000001,-94.5470305,Crime
39.1053872,-94.5240778,Crime
39.097558899999996,-94.5134103,Crime
39.220735,-94.5727598,Crime
39.077092,-94.5485215,Crime
38.9662533,-94.4933737,Crime
39.003980600000006,-94.4450401,Crime
39.21883500000001,-94.59894440000001,Crime
39.02256,-94.4888488,Crime
39.240744299999996,-94.57128859999999,Crime
39.0850116,-94.5212942,Crime
39.0676755,-94.4805081,Crime
39.1122517,-94.5544806,Crime
39.0785888,-94.5431906,Crime
39.041367,-94.576427,Crime
39.0389474,-94.5875135,Crime
39.24799779999999,-94.67595870000001,Crime
39.167070200000005,-94.52144990000001,Crime
38.9634084,-94.50321740000001,Crime
39.2584144,-94.6618061,Crime
38.886294,-94.60804859999999,Crime
39.0382603,-94.43641720000001,Crime
39.179790000000004,-94.5489523,Crime
39.059619,-94.516699,Crime
39.0594085,-94.59563790000001,Crime
39.0902442,-94.5838813,Crime
39.018737,-94.4884138,Crime
39.098635200000004,-94.5614553,Crime
39.19360289999999,-94.4902573,Crime
39.0341118,-94.5105685,Crime
39.0454818,-94.53355690000001,Crime
39.0691814,-94.5774152,Crime
39.05508579999999,-94.5432296,Crime
39.00467889999999,-94.4418448,Crime
39.094568200000005,-94.5845941,Crime
39.2284988,-94.5966667,Crime
39.18816289999999,-94.54529720000001,Crime
39.0249459,-94.5018488,Crime
39.065836,-94.5403693,Crime
39.1307232,-94.5040494,Crime
39.039463,-94.4859152,Crime
39.0634256,-94.5763658,Crime
38.9337461,-94.4909616,Crime
39.0762797,-94.55222380000001,Crime
39.0778779,-94.5762053,Crime
39.0910885,-94.5598811,Crime
39.063703499999995,-94.5833382,Crime
39.0691005,-94.48418079999999,Crime
39.104034399999996,-94.5421767,Crime
39.07741420000001,-94.5617287,Crime
38.9505617,-94.51771059999999,Crime
39.242683,-94.6797346,Crime
39.0968718,-94.539132,Crime
39.0168525,-94.5424184,Crime
39.095225,-94.5889246,Crime
39.068132500000004,-94.5552455,Crime
39.0851598,-94.52211870000001,Crime
38.999393100000006,-94.60370290000002,Crime
39.1824107,-94.55460790000001,Crime
38.967161499999996,-94.51477690000002,Crime
39.109557,-94.5835225,Crime
39.0340195,-94.56548520000001,Crime
39.0586652,-94.5418712,Crime
39.0980871,-94.5674538,Crime
39.1059616,-94.5404822,Crime
39.095759,-94.58338459999999,Crime
39.2321436,-94.3150745,Crime
39.0630181,-94.5647507,Crime
38.992871799999996,-94.56782259999999,Crime
39.0259722,-94.5389661,Crime
38.9950878,-94.57318250000002,Crime
38.9966696,-94.5617151,Crime
39.0893741,-94.59241540000001,Crime
39.01971580000001,-94.43985550000001,Crime
39.1008986,-94.5800227,Crime
39.0221727,-94.427594,Crime
38.9250124,-94.5009218,Crime
38.959887,-94.550149,Crime
39.267995899999995,-94.574795,Crime
39.0633378,-94.5740393,Crime
39.2589862,-94.66290450000001,Crime
39.0820868,-94.5338286,Crime
39.242788899999994,-94.6507461,Crime
39.2311902,-94.5271122,Crime
39.1066852,-94.5236967,Crime
39.239239899999994,-94.5852,Crime
39.1089919,-94.51324140000001,Crime
39.1680576,-94.5763059,Crime
39.2106021,-94.6507303,Crime
39.130842,-94.5173435,Crime
39.1022925,-94.5854657,Crime
39.1114296,-94.5420218,Crime
39.037771500000005,-94.4267499,Crime
39.053349,-94.54561899999999,Crime
38.978601399999995,-94.5645986,Crime
39.0983991,-94.53874870000001,Crime
39.115078100000005,-94.5300731,Crime
39.0603143,-94.4472941,Crime
39.2015955,-94.5315029,Crime
39.0016014,-94.5508495,Crime
38.9898977,-94.4971596,Crime
39.1785711,-94.5311161,Crime
39.0653047,-94.5778916,Crime
39.1175283,-94.538349,Crime
39.084878,-94.570992,Crime
39.242813100000006,-94.58750140000001,Crime
39.0298414,-94.5517446,Crime
38.974530200000004,-94.5673001,Crime
39.066314399999996,-94.549428,Crime
38.933271600000005,-94.492189,Crime
39.085601399999994,-94.554386,Crime
39.1002278,-94.5911662,Crime
39.007622999999995,-94.570365,Crime
39.101161700000006,-94.50979179999999,Crime
38.9983295,-94.5686286,Crime
39.04639239999999,-94.6057278,Crime
39.07679510000001,-94.54329210000002,Crime
39.030164,-94.5974927,Crime
39.046280100000004,-94.53965809999998,Crime
39.0159129,-94.55598510000002,Crime
38.943204400000006,-94.519603,Crime
39.0443372,-94.567311,Crime
39.0823804,-94.53156329999999,Crime
39.0494505,-94.583845,Crime
39.087436,-94.5890495,Crime
39.05861420000001,-94.5445433,Crime
39.05656,-94.531595,Crime
39.196582899999996,-94.6061392,Crime
39.103753600000005,-94.4806823,Crime
38.9889512,-94.562596,Crime
39.0550435,-94.5973395,Crime
39.10307100000001,-94.53852009999999,Crime
39.1097842,-94.5467554,Crime
39.104988399999996,-94.5387889,Crime
38.943864000000005,-94.5211351,Crime
39.18937570000001,-94.4894927,Crime
39.103421600000004,-94.4786683,Crime
39.03509400000001,-94.417171,Crime
38.9283766,-94.5188782,Crime
39.035945899999994,-94.5389601,Crime
39.247178399999996,-94.5719537,Crime
39.042109100000005,-94.5919821,Crime
39.0424711,-94.5856946,Crime
39.1098445,-94.5188561,Crime
38.961667600000006,-94.46905300000002,Crime
39.09235220000001,-94.5270225,Crime
38.925859,-94.5833314,Crime
39.213100299999994,-94.61419790000001,Crime
39.11054229999999,-94.5152932,Crime
39.0666804,-94.5915492,Crime
39.1679779,-94.5095488,Crime
38.964121399999996,-94.41009100000001,Crime
38.92329549999999,-94.59374150000001,Crime
39.1655025,-94.4850424,Crime
38.9808093,-94.5736667,Crime
39.0127295,-94.5728818,Crime
39.2485167,-94.5793111,Crime
39.015028,-94.5720141,Crime
39.0682463,-94.5194546,Crime
39.2260146,-94.62795600000001,Crime
39.171297100000004,-94.5739891,Crime
39.0992241,-94.5510396,Crime
39.078185,-94.5308673,Crime
39.0482278,-94.5539598,Crime
38.945993900000005,-94.5734651,Crime
39.3005276,-94.5753746,Crime
39.2465342,-94.6309681,Crime
39.0565726,-94.532742,Crime
39.2934811,-94.46623709999999,Crime
38.98096470000001,-94.4961962,Crime
39.09040770000001,-94.5166145,Crime
39.106433700000004,-94.55443580000001,Crime
39.062356099999995,-94.543985,Crime
39.1748511,-94.5512036,Crime
39.06643,-94.5587966,Crime
38.9562025,-94.495932,Crime
39.2796842,-94.5247304,Crime
39.0421294,-94.5891933,Crime
39.0139693,-94.590614,Crime
38.946831700000004,-94.4979223,Crime
39.0681321,-94.5552338,Crime
39.0672583,-94.527855,Crime
39.1731978,-94.5683095,Crime
39.0439656,-94.5298635,Crime
39.16664859999999,-94.575682,Crime
39.0309284,-94.5715533,Crime
39.0630939,-94.5670953,Crime
39.0546762,-94.5353291,Crime
39.085806100000006,-94.5937556,Crime
39.0167766,-94.28087540000001,Crime
39.1123241,-94.5152015,Crime
39.06182159999999,-94.5091953,Crime
39.013427,-94.53747740000001,Crime
39.0507227,-94.4672278,Crime
39.24193959999999,-94.4655986,Crime
39.050035,-94.553872,Crime
39.079413,-94.573964,Crime
39.089122100000004,-94.5378062,Crime
38.9506599,-94.52727420000001,Crime
38.9130515,-94.51089820000001,Crime
39.1054884,-94.5817228,Crime
38.9422783,-94.523821,Crime
39.09826229999999,-94.5617069,Crime
38.924660700000004,-94.5525677,Crime
39.095921600000004,-94.51215440000001,Crime
39.0957235,-94.5822873,Crime
39.0745383,-94.51803170000001,Crime
39.0989244,-94.51680390000001,Crime
38.9157223,-94.5960411,Crime
39.0555885,-94.55807309999999,Crime
38.9180273,-94.5011645,Crime
38.9098251,-94.4984677,Crime
38.9446809,-94.49395990000001,Crime
39.10656289999999,-94.5880406,Crime
39.02098529999999,-94.555814,Crime
39.07207150000001,-94.52467340000001,Crime
39.265696000000005,-94.577364,Crime
38.9466925,-94.4913841,Crime
39.107310999999996,-94.522295,Crime
38.9621158,-94.4993488,Crime
38.85535,-94.46361,Crime
39.0335019,-94.4796139,Crime
39.018820399999996,-94.4430402,Crime
39.1843902,-94.4835199,Crime
39.10523010000001,-94.56146940000001,Crime
39.2040131,-94.52191450000001,Crime
39.0010092,-94.5628245,Crime
39.0487634,-94.5726027,Crime
39.1020355,-94.5147628,Crime
39.1883451,-94.5200443,Crime
39.104507399999996,-94.5511187,Crime
39.0744169,-94.5793391,Crime
39.1009847,-94.578456,Crime
38.9359238,-94.4972827,Crime
39.1885612,-94.548799,Crime
39.0987538,-94.58705079999999,Crime
39.050787299999996,-94.5747668,Crime
39.035977,-94.540772,Crime
39.079262899999996,-94.578413,Crime
39.0599674,-94.580063,Crime
39.18245599999999,-94.6007674,Crime
39.0357831,-94.4094683,Crime
39.2714644,-94.6535652,Crime
39.1062604,-94.5493152,Crime
39.23802620000001,-94.6027452,Crime
39.051713799999995,-94.5852784,Crime
39.1009914,-94.5876476,Crime
39.1308032,-94.5196008,Crime
39.10921829999999,-94.5830615,Crime
39.1691775,-94.48872309999999,Crime
39.068341700000005,-94.5516036,Crime
38.9253202,-94.5236949,Crime
39.0315676,-94.5019293,Crime
38.91458910000001,-94.5795435,Crime
38.8717334,-94.6061614,Crime
38.995590500000006,-94.49542149999999,Crime
38.9243662,-94.5173919,Crime
39.0469903,-94.5740899,Crime
39.236178499999994,-94.6346421,Crime
39.0119086,-94.5850172,Crime
39.098412599999996,-94.5762865,Crime
39.2166102,-94.5074248,Crime
39.0283474,-94.5587958,Crime
39.07137120000001,-94.5946647,Crime
39.289274600000006,-94.4788293,Crime
38.9324257,-94.58686850000001,Crime
39.061290899999996,-94.57215670000001,Crime
39.03329069999999,-94.4537686,Crime
38.972679,-94.417276,Crime
38.9292899,-94.5786044,Crime
39.0601254,-94.5513899,Crime
39.0663268,-94.5799486,Crime
39.0907589,-94.5863386,Crime
39.0764257,-94.532464,Crime
39.0843004,-94.5442648,Crime
39.0180538,-94.5746743,Crime
39.082519700000006,-94.59679200000001,Crime
39.044978,-94.4463215,Crime
39.1774893,-94.524858,Crime
39.0612498,-94.56004490000001,Crime
38.9190833,-94.5115399,Crime
39.018369,-94.57181259999999,Crime
39.06426039999999,-94.5894891,Crime
38.9442738,-94.4345935,Crime
39.0000256,-94.603004,Crime
39.063067499999995,-94.5763842,Crime
39.1897177,-94.508363,Crime
39.1878359,-94.5050119,Crime
39.0689726,-94.5140607,Crime
39.089926,-94.5663498,Crime
38.9898664,-92.5154634,Crime
39.0641551,-94.5438955,Crime
39.036688399999996,-94.5254325,Crime
39.1529027,-94.5673542,Crime
38.923773100000005,-94.6024931,Crime
39.0497538,-94.5496093,Crime
39.0405932,-94.55733740000001,Crime
38.9987065,-94.57415479999999,Crime
39.080317,-94.5916471,Crime
39.1863373,-94.515214,Crime
39.112428799999996,-94.54430440000002,Crime
39.254045,-94.5992065,Crime
38.974486299999995,-94.5606091,Crime
39.025541100000005,-94.5822324,Crime
39.0538601,-94.560624,Crime
39.060862,-94.554452,Crime
38.9997776,-94.5466079,Crime
38.9414138,-94.5724716,Crime
38.9483949,-94.5357298,Crime
39.2285842,-94.675777,Crime
39.0996701,-94.6014921,Crime
39.0454989,-94.5038207,Crime
39.0543203,-94.5722027,Crime
39.1915274,-94.5188364,Crime
39.0697107,-94.5482186,Crime
39.111881,-94.5329729,Crime
39.2517954,-94.5465745,Crime
38.968475899999994,-94.608603,Crime
39.1033601,-94.50054240000001,Crime
39.1088411,-94.5189076,Crime
40.765800399999996,-87.191887,Crime
39.1981506,-94.5922645,Crime
39.2228356,-94.51831259999999,Crime
38.9684913,-94.5365164,Crime
39.05874420000001,-94.5479877,Crime
39.097371200000005,-94.5813222,Crime
39.0037515,-94.55545090000001,Crime
39.027094,-94.571477,Crime
39.174909299999996,-94.5043252,Crime
39.05459219999999,-94.5755208,Crime
39.012811,-94.440781,Crime
39.2105126,-94.646747,Crime
38.9944498,-94.4966129,Crime
39.228336799999994,-94.4743634,Crime
38.9238875,-94.5033381,Crime
39.02871469999999,-94.5682096,Crime
39.0630417,-94.559924,Crime
39.099228100000005,-94.554576,Crime
38.9454277,-94.41163900000001,Crime
39.092611,-94.58622340000001,Crime
38.9128896,-94.5829102,Crime
39.0770421,-94.58380140000001,Crime
